institution,state,program_name,program_code,specialty_code,specialty,program_type_code,program_type,year,quota,filled,fill_rate,pslf_class,pslf_evidence,city
Barnes-Jewish Hosp,MO,Radiology-Diagnostic,1353420A0,420,Radiology-Diagnostic,A,Advanced,2023,18,18,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Radiology-Diagnostic,1353420A0,420,Radiology-Diagnostic,A,Advanced,2022,16,16,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Radiology-Diagnostic,1353420A0,420,Radiology-Diagnostic,A,Advanced,2021,15,15,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Rad-Diag/Research,1353420A1,420,Radiology-Diagnostic,A,Advanced,2025,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Rad-Diag/Research,1353420A1,420,Radiology-Diagnostic,A,Advanced,2024,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Rad-Diag/Research,1353420A1,420,Radiology-Diagnostic,A,Advanced,2022,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Rad-Diag/Research,1353420A1,420,Radiology-Diagnostic,A,Advanced,2021,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Radiation Oncology,1353430A0,430,Radiation Oncology,A,Advanced,2025,4,4,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Radiation Oncology,1353430A0,430,Radiation Oncology,A,Advanced,2024,4,4,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Radiation Oncology,1353430A0,430,Radiation Oncology,A,Advanced,2023,4,4,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Radiation Oncology,1353430A0,430,Radiation Oncology,A,Advanced,2022,3,3,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Radiation Oncology,1353430A0,430,Radiation Oncology,A,Advanced,2021,4,4,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,General Surgery,1353440C0,440,Surgery-General,C,Categorical,2025,9,9,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,General Surgery,1353440C0,440,Surgery-General,C,Categorical,2024,9,9,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,General Surgery,1353440C0,440,Surgery-General,C,Categorical,2023,9,9,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,General Surgery,1353440C0,440,Surgery-General,C,Categorical,2022,9,9,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,General Surgery,1353440C0,440,Surgery-General,C,Categorical,2021,8,8,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Surgery-Preliminary,1353440P2,440,Surgery-General,P,Preliminary,2025,6,5,0.8333333333333334,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Surgery-Preliminary,1353440P2,440,Surgery-General,P,Preliminary,2024,6,6,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Surgery-Preliminary,1353440P2,440,Surgery-General,P,Preliminary,2023,5,5,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Surgery-Preliminary,1353440P2,440,Surgery-General,P,Preliminary,2022,5,5,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Surgery-Preliminary,1353440P2,440,Surgery-General,P,Preliminary,2021,5,4,0.8,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Surg-Prelim/Int Radiology,1353440P3,440,Surgery-General,P,Preliminary,2025,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Surg-Prelim/Int Radiology,1353440P3,440,Surgery-General,P,Preliminary,2024,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Surg-Prelim/Int Radiology,1353440P3,440,Surgery-General,P,Preliminary,2023,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Surg-Prelim/Int Radiology,1353440P3,440,Surgery-General,P,Preliminary,2021,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Vascular Surgery,1353451C0,451,Vascular Surgery,C,Categorical,2025,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Vascular Surgery,1353451C0,451,Vascular Surgery,C,Categorical,2024,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Vascular Surgery,1353451C0,451,Vascular Surgery,C,Categorical,2023,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Vascular Surgery,1353451C0,451,Vascular Surgery,C,Categorical,2022,1,1,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Vascular Surgery,1353451C0,451,Vascular Surgery,C,Categorical,2021,2,2,1.0,ambiguous,,St Louis
Barnes-Jewish Hosp,MO,Transitional/MBMC,1353999P0,999,Transitional,P,Preliminary,2025,13,13,1.0,ambiguous,,St Louis
Childrens Mercy Hospital,MO,Child Neurology,1494185C0,185,Child Neurology,C,Categorical,2025,4,3,0.75,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Child Neurology,1494185C0,185,Child Neurology,C,Categorical,2024,3,1,0.3333333333333333,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Child Neurology,1494185C0,185,Child Neurology,C,Categorical,2023,3,3,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Child Neurology,1494185C0,185,Child Neurology,C,Categorical,2022,3,1,0.3333333333333333,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Child Neurology,1494185C0,185,Child Neurology,C,Categorical,2021,3,3,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics,1494320C0,320,Pediatrics,C,Categorical,2025,27,27,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics,1494320C0,320,Pediatrics,C,Categorical,2024,27,27,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics,1494320C0,320,Pediatrics,C,Categorical,2023,27,27,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics,1494320C0,320,Pediatrics,C,Categorical,2022,27,27,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics,1494320C0,320,Pediatrics,C,Categorical,2021,24,24,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics-Preliminary,1494320P0,320,Pediatrics,P,Preliminary,2025,1,1,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics-Preliminary,1494320P0,320,Pediatrics,P,Preliminary,2024,1,1,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics-Preliminary,1494320P0,320,Pediatrics,P,Preliminary,2023,1,1,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics-Preliminary,1494320P0,320,Pediatrics,P,Preliminary,2022,1,1,1.0,pslf_friendly,Children,Kansas City
Childrens Mercy Hospital,MO,Pediatrics-Preliminary,1494320P0,320,Pediatrics,P,Preliminary,2021,1,1,1.0,pslf_friendly,Children,Kansas City
CoxHealth,MO,Family Medicine,3167120C0,120,Family Medicine,C,Categorical,2025,11,11,1.0,ambiguous,,Springfield
CoxHealth,MO,Family Medicine,3167120C0,120,Family Medicine,C,Categorical,2024,8,8,1.0,ambiguous,,Springfield
CoxHealth,MO,Family Medicine,3167120C0,120,Family Medicine,C,Categorical,2023,8,8,1.0,ambiguous,,Springfield
CoxHealth,MO,Family Medicine,3167120C0,120,Family Medicine,C,Categorical,2022,8,8,1.0,ambiguous,,Springfield
CoxHealth,MO,Family Medicine,3167120C0,120,Family Medicine,C,Categorical,2021,8,8,1.0,ambiguous,,Springfield
CoxHealth,MO,Family Med/Jordan Valley,3167120C1,120,Family Medicine,C,Categorical,2024,2,2,1.0,ambiguous,,Springfield
CoxHealth,MO,Family Med/Jordan Valley,3167120C1,120,Family Medicine,C,Categorical,2023,2,2,1.0,ambiguous,,Springfield
CoxHealth,MO,Family Med/Jordan Valley,3167120C1,120,Family Medicine,C,Categorical,2022,2,2,1.0,ambiguous,,Springfield
CoxHealth,MO,Family Med/Jordan Valley,3167120C1,120,Family Medicine,C,Categorical,2021,2,2,1.0,ambiguous,,Springfield
KCU-GME Consortium,MO,Dermatology/Phoenix,1987080A0,80,Dermatology,A,Advanced,2024,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Dermatology/ADCS-Orlando,1987080A2,80,Dermatology,A,Advanced,2025,3,3,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Dermatology/ADCS-Orlando,1987080A2,80,Dermatology,A,Advanced,2024,3,3,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Dermatology/ADCS-Orlando,1987080A2,80,Dermatology,A,Advanced,2023,3,3,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Dermatology/ADCS-Orlando,1987080A2,80,Dermatology,A,Advanced,2022,3,3,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Dermatology/ADCS-Orlando,1987080A2,80,Dermatology,A,Advanced,2021,3,3,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Dermatology/Phoenix,1987080R0,80,Dermatology,R,Physician (PGY-2 entry),2024,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Emergency Medicine/Freeman,1987110C0,110,Emergency Medicine,C,Categorical,2025,6,6,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Emergency Medicine/Freeman,1987110C0,110,Emergency Medicine,C,Categorical,2024,6,5,0.8333333333333334,ambiguous,,Kansas City
KCU-GME Consortium,MO,Emergency Medicine/Freeman,1987110C0,110,Emergency Medicine,C,Categorical,2023,6,1,0.1666666666666666,ambiguous,,Kansas City
KCU-GME Consortium,MO,Emergency Medicine/Freeman,1987110C0,110,Emergency Medicine,C,Categorical,2022,6,4,0.6666666666666666,ambiguous,,Kansas City
KCU-GME Consortium,MO,Emergency Medicine/Freeman,1987110C0,110,Emergency Medicine,C,Categorical,2021,6,6,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Medicine/Reid,1987120C0,120,Family Medicine,C,Categorical,2025,6,4,0.6666666666666666,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Medicine/Reid,1987120C0,120,Family Medicine,C,Categorical,2024,7,5,0.7142857142857143,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Medicine/Reid,1987120C0,120,Family Medicine,C,Categorical,2023,6,3,0.5,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Medicine/Reid,1987120C0,120,Family Medicine,C,Categorical,2022,5,5,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Medicine/Reid,1987120C0,120,Family Medicine,C,Categorical,2021,6,3,0.5,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Med/St Lukes Des Peres,1987120C1,120,Family Medicine,C,Categorical,2025,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Med/St Lukes Des Peres,1987120C1,120,Family Medicine,C,Categorical,2024,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Med/St Lukes Des Peres,1987120C1,120,Family Medicine,C,Categorical,2023,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Med/St Lukes Des Peres,1987120C1,120,Family Medicine,C,Categorical,2022,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Med/St Lukes Des Peres,1987120C1,120,Family Medicine,C,Categorical,2021,4,3,0.75,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Medicine/Freeman,1987120C2,120,Family Medicine,C,Categorical,2025,5,2,0.4,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Medicine/Freeman,1987120C2,120,Family Medicine,C,Categorical,2024,5,5,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Medicine/Freeman,1987120C2,120,Family Medicine,C,Categorical,2023,5,2,0.4,ambiguous,,Kansas City
KCU-GME Consortium,MO,Family Medicine/Freeman,1987120C2,120,Family Medicine,C,Categorical,2022,5,3,0.6,ambiguous,,Kansas City
KCU-GME Consortium,MO,Internal Medicine/Freeman,1987140C0,140,Internal Medicine,C,Categorical,2025,5,3,0.6,ambiguous,,Kansas City
KCU-GME Consortium,MO,Internal Medicine/Freeman,1987140C0,140,Internal Medicine,C,Categorical,2024,5,5,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Internal Medicine/Freeman,1987140C0,140,Internal Medicine,C,Categorical,2023,5,5,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Internal Medicine/Freeman,1987140C0,140,Internal Medicine,C,Categorical,2022,5,3,0.6,ambiguous,,Kansas City
KCU-GME Consortium,MO,Internal Medicine/Freeman,1987140C0,140,Internal Medicine,C,Categorical,2021,5,5,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Orthopaedic Surgery/HCA,1987260C0,260,Orthopaedic Surgery,C,Categorical,2025,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Orthopaedic Surgery/HCA,1987260C0,260,Orthopaedic Surgery,C,Categorical,2024,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Orthopaedic Surgery/HCA,1987260C0,260,Orthopaedic Surgery,C,Categorical,2023,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Orthopaedic Surgery/HCA,1987260C0,260,Orthopaedic Surgery,C,Categorical,2022,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Orthopaedic Surgery/HCA,1987260C0,260,Orthopaedic Surgery,C,Categorical,2021,3,3,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Otolaryngology/Freeman,1987280C0,280,Otolaryngology,C,Categorical,2025,1,1,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Otolaryngology/Freeman,1987280C0,280,Otolaryngology,C,Categorical,2024,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Otolaryngology/Freeman,1987280C0,280,Otolaryngology,C,Categorical,2023,1,1,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Otolaryngology/Freeman,1987280C0,280,Otolaryngology,C,Categorical,2022,1,1,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Psychiatry/Ozark,1987400C0,400,Psychiatry,C,Categorical,2025,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Psychiatry/Ozark,1987400C0,400,Psychiatry,C,Categorical,2024,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Psychiatry/Ozark,1987400C0,400,Psychiatry,C,Categorical,2023,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Psychiatry/Ozark,1987400C0,400,Psychiatry,C,Categorical,2022,4,4,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,Psychiatry/Ozark,1987400C0,400,Psychiatry,C,Categorical,2021,3,3,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,General Surgery/St Anthony,1987440C0,440,Surgery-General,C,Categorical,2025,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,General Surgery/St Anthony,1987440C0,440,Surgery-General,C,Categorical,2024,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,General Surgery/St Anthony,1987440C0,440,Surgery-General,C,Categorical,2023,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,General Surgery/St Anthony,1987440C0,440,Surgery-General,C,Categorical,2022,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,General Surgery/St Anthony,1987440C0,440,Surgery-General,C,Categorical,2021,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,General Surgery/St Marys,1987440C1,440,Surgery-General,C,Categorical,2025,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,General Surgery/St Marys,1987440C1,440,Surgery-General,C,Categorical,2024,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,General Surgery/St Marys,1987440C1,440,Surgery-General,C,Categorical,2022,2,2,1.0,ambiguous,,Kansas City
KCU-GME Consortium,MO,General Surgery/St Marys,1987440C1,440,Surgery-General,C,Categorical,2021,2,2,1.0,ambiguous,,Kansas City
Mercy Hospital St Louis,MO,Family Medicine,1362120C0,120,Family Medicine,C,Categorical,2025,8,4,0.5,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Family Medicine,1362120C0,120,Family Medicine,C,Categorical,2024,8,8,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Family Medicine,1362120C0,120,Family Medicine,C,Categorical,2023,6,6,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Family Medicine,1362120C0,120,Family Medicine,C,Categorical,2022,6,6,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Family Medicine,1362120C0,120,Family Medicine,C,Categorical,2021,6,6,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Internal Medicine,1362140C0,140,Internal Medicine,C,Categorical,2025,9,9,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Internal Medicine,1362140C0,140,Internal Medicine,C,Categorical,2024,9,9,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Internal Medicine,1362140C0,140,Internal Medicine,C,Categorical,2023,8,8,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Internal Medicine,1362140C0,140,Internal Medicine,C,Categorical,2022,8,8,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Internal Medicine,1362140C0,140,Internal Medicine,C,Categorical,2021,8,8,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Obstetrics-Gynecology,1362220C0,220,Obstetrics-Gynecology,C,Categorical,2025,7,7,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Obstetrics-Gynecology,1362220C0,220,Obstetrics-Gynecology,C,Categorical,2024,6,6,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Obstetrics-Gynecology,1362220C0,220,Obstetrics-Gynecology,C,Categorical,2023,6,6,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Obstetrics-Gynecology,1362220C0,220,Obstetrics-Gynecology,C,Categorical,2022,6,6,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Obstetrics-Gynecology,1362220C0,220,Obstetrics-Gynecology,C,Categorical,2021,6,6,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Transitional,1362999P0,999,Transitional,P,Preliminary,2025,7,7,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Transitional,1362999P0,999,Transitional,P,Preliminary,2024,7,7,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Transitional,1362999P0,999,Transitional,P,Preliminary,2023,7,7,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Transitional,1362999P0,999,Transitional,P,Preliminary,2022,7,7,1.0,ambiguous,,St Louis
Mercy Hospital St Louis,MO,Transitional,1362999P0,999,Transitional,P,Preliminary,2021,7,7,1.0,ambiguous,,St Louis
SSM Health/St Louis Univ SOM,MO,Anesthesiology,1365040C0,40,Anesthesiology,C,Categorical,2025,10,10,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Anesthesiology,1365040C0,40,Anesthesiology,C,Categorical,2024,10,10,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Anesthesiology,1365040C0,40,Anesthesiology,C,Categorical,2023,10,10,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Anesthesiology,1365040C0,40,Anesthesiology,C,Categorical,2022,10,10,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Anesthesiology,1365040C0,40,Anesthesiology,C,Categorical,2021,10,10,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Dermatology,1365080A0,80,Dermatology,A,Advanced,2025,4,4,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Dermatology,1365080A0,80,Dermatology,A,Advanced,2024,4,4,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Dermatology,1365080A0,80,Dermatology,A,Advanced,2023,4,4,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Dermatology,1365080A0,80,Dermatology,A,Advanced,2022,4,4,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Dermatology,1365080A0,80,Dermatology,A,Advanced,2021,4,4,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Dermatology/KAT,1365080A1,80,Dermatology,A,Advanced,2025,1,1,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Dermatology/KAT,1365080A1,80,Dermatology,A,Advanced,2024,1,1,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Dermatology,1365080R0,80,Dermatology,R,Physician (PGY-2 entry),2023,1,1,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Emergency Medicine,1365110C0,110,Emergency Medicine,C,Categorical,2025,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Emergency Medicine,1365110C0,110,Emergency Medicine,C,Categorical,2024,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Emergency Medicine,1365110C0,110,Emergency Medicine,C,Categorical,2023,8,5,0.625,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Emergency Medicine,1365110C0,110,Emergency Medicine,C,Categorical,2022,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Emergency Medicine,1365110C0,110,Emergency Medicine,C,Categorical,2021,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Med/Belleville,1365120C0,120,Family Medicine,C,Categorical,2025,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Med/Belleville,1365120C0,120,Family Medicine,C,Categorical,2024,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Med/Belleville,1365120C0,120,Family Medicine,C,Categorical,2023,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Med/Belleville,1365120C0,120,Family Medicine,C,Categorical,2022,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Med/Belleville,1365120C0,120,Family Medicine,C,Categorical,2021,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Medicine,1365120C1,120,Family Medicine,C,Categorical,2025,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Medicine,1365120C1,120,Family Medicine,C,Categorical,2024,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Medicine,1365120C1,120,Family Medicine,C,Categorical,2023,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Medicine,1365120C1,120,Family Medicine,C,Categorical,2022,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Family Medicine,1365120C1,120,Family Medicine,C,Categorical,2021,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Internal Medicine,1365140C0,140,Internal Medicine,C,Categorical,2025,29,29,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Internal Medicine,1365140C0,140,Internal Medicine,C,Categorical,2024,27,27,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Internal Medicine,1365140C0,140,Internal Medicine,C,Categorical,2023,25,25,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Internal Medicine,1365140C0,140,Internal Medicine,C,Categorical,2022,26,26,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Internal Medicine,1365140C0,140,Internal Medicine,C,Categorical,2021,25,25,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Medicine-Preliminary,1365140P0,140,Internal Medicine,P,Preliminary,2025,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Medicine-Preliminary,1365140P0,140,Internal Medicine,P,Preliminary,2024,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Medicine-Preliminary,1365140P0,140,Internal Medicine,P,Preliminary,2023,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Medicine-Preliminary,1365140P0,140,Internal Medicine,P,Preliminary,2022,6,6,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Medicine-Preliminary,1365140P0,140,Internal Medicine,P,Preliminary,2021,7,7,1.0,pslf_friendly,Univ,St Louis
SSM Health/St Louis Univ SOM,MO,Neurological Surgery,1365160C0,160,Neurological Surgery,C,Categorical,2025,1,1,1.0,pslf_friendly,Univ,St Louis
